position,track name,artist,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,explicit,popularity,year
181,"Bad Blood","Taylor Swift",169950,0.6459999999999999,0.794,"G",-6.104,"major",0.19,0.0885,6.16e-06,0.201,0.287,170.21599999999995,211933,4,"Pop","not explicit",53,2014
199,"Caroline","Aminé",18042,0.529,0.6409999999999999,"D",-3.467,"major",0.0386,0.987,0.0161,0.359,0.809,107.595,182600,4,"Hiphop","not explicit",0,1940
200,"Carry On","XXXTENTACION",20732,0.7290000000000001,0.753,"G",-7.7620000000000005,"major",0.064,0.0672,0.0145,0.0668,0.46799999999999997,118.874,256333,4,"Hiphop","not explicit",37,1992
197,"Needed Me","Rihanna",18791,0.6709999999999999,0.314,"F",-8.091000000000001,"minor",0.244,0.11,0.0,0.0825,0.29600000000000004,110.898,191600,4,"Hiphop","explicit",79,2016
188,"Me You","Russ",19331,0.7020000000000001,0.762,"G♯",-2.733,"major",0.0328,0.00196,0.00045099999999999996,0.142,0.233,95.01899999999999,164200,4,"Rap","explicit",62,2017
194,"Beamer Boy","Lil Peep",180796,0.743,0.732,"G♯",-4.511,"major",0.10400000000000001,0.0509,1.77e-05,0.22699999999999998,0.33899999999999997,123.994,203373,4,"Hiphop","explicit",79,2017
196,"Luna","Zoé",35251,0.79,0.496,"E",-13.679,"minor",0.0411,0.071,0.897,0.132,0.35600000000000004,112.00299999999999,534913,4,"Dark Trap","not explicit",3,2020
182,"HUMBLE. - SKRILLEX REMIX","Skrillex",22325,0.9009999999999999,0.934,"B",-2.345,"major",0.273,0.007940000000000001,7.68e-05,0.19399999999999998,0.868,150.037,156800,4,"RnB","explicit",72,2017
123,"Something Just Like This","The Chainsmokers",58791,0.617,0.635,"B",-6.769,"minor",0.0317,0.0498,1.4400000000000001e-05,0.16399999999999998,0.446,103.01899999999999,247160,4,"Pop","not explicit",82,2017
178,"Body","Sean Paul",20455,0.8109999999999999,0.764,"F",-8.834,"major",0.0495,0.247,2.36e-05,0.138,0.677,123.58,306360,4,"RnB","not explicit",28,1984
193,"Somebody Else","VÉRITÉ",17766,0.61,0.7879999999999999,"C",-5.724,"major",0.0585,0.195,0.0142,0.153,0.47200000000000003,101.045,347520,4,"RnB","explicit",74,2016
184,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",18956,0.258,0.659,"F",-5.903,"minor",0.0596,0.253,0.0,0.111,0.272,189.558,250267,4,"Pop","not explicit",61,2015
200,"Lush Life","Zara Larsson",18879,0.34299999999999997,0.171,"A",-18.236,"major",0.0449,0.8240000000000001,0.0158,0.105,0.127,68.145,100373,4,"Pop","not explicit",11,1960
199,"Sorry","Justin Bieber",37659,0.57,0.5720000000000001,"C♯",-10.218,"major",0.102,0.0206,0.0448,0.12,0.285,114.88799999999999,215118,4,"Hiphop","not explicit",0,2020
136,"Shook Ones, Pt. II","Mobb Deep",24611,0.763,0.7859999999999999,"A♯",-6.472,"minor",0.22899999999999998,0.0146,0.0114,0.0817,0.504,93.85700000000001,325507,4,"Hiphop","explicit",74,1995
128,"Radioactive","Imagine Dragons",23977,0.44799999999999995,0.784,"A",-3.6860000000000004,"major",0.0627,0.106,0.00010800000000000001,0.6679999999999999,0.23600000000000002,136.245,186813,4,"Pop","not explicit",60,2012
193,"Smoke Break (feat. Future)","Chance The Rapper",169671,0.705,0.45299999999999996,"D♯",-8.174,"major",0.196,0.257,0.0,0.14300000000000002,0.28300000000000003,124.94200000000001,226494,4,"Underground Rap","explicit",61,2016
197,"Love On The Brain","Rihanna",33981,0.509,0.637,"E",-4.83,"minor",0.0471,0.0717,1.0800000000000003e-05,0.0789,0.37799999999999995,172.00599999999997,224000,3,"RnB","explicit",80,2016
194,"No Smoke","YoungBoy Never Broke Again",192117,0.6579999999999999,0.736,"A",-6.097,"minor",0.308,0.113,0.0,0.0978,0.804,143.966,160000,4,"Underground Rap","explicit",64,2017
190,"Can't Feel My Face","The Weeknd",34706,0.705,0.769,"A",-5.526,"minor",0.0425,0.113,0.0,0.105,0.583,107.949,213520,4,"Pop","not explicit",78,2015
133,"Ambitionz Az A Ridah","2Pac",214596,0.8009999999999999,0.9079999999999999,"D",-6.553999999999999,"major",0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,4,"Hiphop","explicit",78,1996
94,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",34757,0.747,0.524,"A♯",-6.807,"minor",0.245,0.0306,0.0,0.2,0.363,140.053,213132,4,"Hiphop","explicit",76,2017
186,"Sidewalks","The Weeknd",17668,0.418,0.7979999999999999,"C♯",-5.421,"minor",0.0413,0.381,0.0,0.0918,0.151,100.10700000000001,214707,4,"Hiphop","not explicit",45,2003
159,"Transportin'","Kodak Black",25725,0.804,0.66,"A♯",-4.86,"minor",0.0726,0.0319,0.0,0.10300000000000001,0.257,94.053,169345,4,"RnB","explicit",71,2017
153,"Switch","Iggy Azalea",43907,0.902,0.552,"F♯",-10.857999999999999,"major",0.23399999999999999,0.022000000000000002,0.0005679999999999999,0.105,0.6970000000000001,90.88,210533,4,"Hiphop","not explicit",35,1994
129,"Thinking Out Loud","Ed Sheeran",57633,0.7809999999999999,0.445,"D",-6.061,"major",0.0295,0.474,0.0,0.184,0.591,78.998,281560,4,"Pop","not explicit",83,2014
199,"Panda","Desiigner",36163,0.5760000000000001,0.7659999999999999,"A♯",-4.9430000000000005,"minor",0.449,0.0278,1.71e-06,0.366,0.23600000000000002,144.836,246761,4,"RnB","explicit",39,2020
192,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",22538,0.522,0.833,"C",-3.715,"major",0.0575,0.0454,0.0,0.127,0.29600000000000004,180.00900000000001,193569,4,"Underground Rap","explicit",60,2017
128,"679 (feat. Remy Boyz)","Fetty Wap",21142,0.618,0.7170000000000001,"G",-5.7379999999999995,"major",0.318,0.00256,0.0,0.625,0.603,190.05,196693,4,"Hiphop","explicit",76,2015
197,"Everybody Dies In Their Nightmares","XXXTENTACION",22216,0.7340000000000001,0.57,"G",-7.066,"minor",0.133,0.847,2.14e-05,0.11199999999999999,0.6890000000000001,129.953,95467,4,"Hiphop","explicit",85,2017
199,"Please Don't Go","Joel Adams",14087,0.7070000000000001,0.8420000000000001,"D♯",-11.831,"major",0.0405,0.0613,6.72e-06,0.0297,0.4920000000000001,120.012,200000,4,"Emo","not explicit",59,1992
179,"Problems","Petit Biscuit",22982,0.72,0.6579999999999999,"D",-7.414,"major",0.0446,0.0329,0.0302,0.12300000000000001,0.134,98.001,171898,4,"Trap Metal","not explicit",66,2019
92,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",34985,0.884,0.698,"C",-9.101,"major",0.364,0.0405,0.0,0.195,0.575,140.06799999999998,191938,4,"RnB","explicit",66,2018
199,"4 AM","2 Chainz",20510,0.7959999999999999,0.5,"C♯",-7.21,"major",0.425,0.11800000000000001,0.0,0.155,0.22699999999999998,75.012,255560,4,"RnB","explicit",68,2017
157,"I Love You","Axwell /\ Ingrosso",193995,0.69,0.42,"A",-11.068,"major",0.0304,0.9079999999999999,0.14800000000000002,0.0945,0.688,124.93299999999999,114739,4,"RnB","not explicit",0,2018
158,"Honest","The Chainsmokers",22857,0.6759999999999999,0.536,"D",-8.79,"major",0.0432,0.40299999999999997,3.37e-05,0.105,0.373,79.03699999999998,172672,4,"Hiphop","explicit",71,2019
185,"Better","Lil Yachty",19478,0.691,0.41,"D",-7.135,"major",0.245,0.353,0.0,0.131,0.0904,84.632,174520,4,"RnB","not explicit",55,2021
181,"Faded","Alan Walker",44644,0.46799999999999997,0.627,"F♯",-5.085,"major",0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4,"Hiphop","not explicit",79,2018
194,"Good Riddance (Time of Your Life)","Green Day",17623,0.475,0.4320000000000001,"G",-7.8439999999999985,"major",0.0302,0.183,0.0,0.161,0.648,94.605,153467,4,"Emo","explicit",44,2001
195,"My Way","Calvin Harris",37822,0.516,0.271,"C",-12.138,"major",0.0267,0.8640000000000001,0.037000000000000005,0.171,0.207,102.035,273893,4,"RnB","not explicit",46,1995
193,"Too Hotty","Quality Control",26438,0.889,0.39799999999999996,"C♯",-7.183,"major",0.204,0.19,0.0,0.10400000000000001,0.159,129.993,295997,4,"Rap","explicit",61,2017
193,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",43082,0.72,0.763,"A",-4.0680000000000005,"minor",0.0523,0.406,0.0,0.18,0.742,101.965,251088,4,"Pop","not explicit",76,2016
158,"Options","Pitbull",41423,0.41100000000000003,0.523,"B",-11.786,"major",0.24100000000000002,0.782,9.08e-06,0.293,0.205,144.738,220727,4,"Dark Trap","explicit",65,2016
160,"Broken Clocks","SZA",188425,0.6920000000000001,0.684,"F♯",-7.364,"major",0.155,0.131,0.0,0.156,0.406,112.912,231253,4,"RnB","explicit",78,2017
194,"Lemon","N.E.R.D",26059,0.9159999999999999,0.727,"C♯",-6.556,"major",0.0861,0.00214,0.000145,0.11800000000000001,0.201,94.99700000000001,219707,4,"Trap Metal","explicit",63,2017
188,"My Mind","NAV",18080,0.818,0.418,"E",-9.336,"minor",0.2,0.0321,1.56e-05,0.0736,0.609,148.588,216280,3,"RnB","not explicit",44,1978
153,"Stay","Kygo",37343,0.753,0.7559999999999999,"A♯",-4.662,"major",0.063,0.0302,3.76e-06,0.0754,0.679,145.94799999999995,167160,4,"Hiphop","not explicit",64,2021
116,"Nobody","DJ Khaled",27952,0.6920000000000001,0.575,"G",-12.067,"major",0.055,0.0413,6.42e-05,0.0524,0.904,102.055,279640,4,"Underground Rap","not explicit",20,1978
176,"Goodbye","Echosmith",182666,0.256,0.35200000000000004,"G",-10.334000000000001,"major",0.0322,0.889,0.00022999999999999998,0.13699999999999998,0.18100000000000002,203.53400000000002,245667,4,"Underground Rap","not explicit",33,1994
61,"River (feat. Ed Sheeran)","Eminem",87339,0.748,0.7490000000000001,"G♯",-5.916,"minor",0.516,0.142,0.0,0.0713,0.659,90.09,221013,4,"Rap","explicit",74,2017
200,"Strangers","Halsey",38103,0.579,0.6970000000000001,"C",-7.4289999999999985,"minor",0.0394,0.0142,1.6e-06,0.157,0.49,129.967,204213,4,"Emo","not explicit",57,2014
200,"Don't","Bryson Tiller",19176,0.8059999999999999,0.608,"C♯",-7.007999999999999,"major",0.0659,0.0113,0.0,0.635,0.8490000000000001,95.04899999999999,219840,4,"Hiphop","not explicit",51,2013
189,"i hate u, i love u (feat. olivia o'brien)","gnash",17817,0.4920000000000001,0.275,"F♯",-13.4,"minor",0.3,0.687,0.0,0.10099999999999999,0.18,92.6,251034,4,"Emo","explicit",80,2016
54,"IDGAF","Dua Lipa",52416,0.836,0.544,"G",-5.975,"major",0.0943,0.0403,0.0,0.0824,0.51,97.02799999999999,217947,4,"Pop","explicit",79,2017
200,"Light It Up","Luke Bryan",189328,0.8909999999999999,0.52,"D",-8.715,"minor",0.298,0.42100000000000004,0.0,0.355,0.547,111.02799999999999,124830,4,"Underground Rap","explicit",0,2021
155,"Sweat","The All-American Rejects",198402,0.532,0.5820000000000001,"G",-6.652,"minor",0.0436,0.00237,0.00299,0.126,0.163,161.703,232267,4,"Dark Trap","not explicit",56,2021
193,"Hurricane","Luke Combs",21304,0.23199999999999998,0.955,"E",-8.308,"major",0.0447,0.0034100000000000003,0.951,0.122,0.8290000000000001,186.946,152040,4,"Emo","explicit",41,1995
190,"Neighbors","J. Cole",18370,0.898,0.28300000000000003,"F♯",-12.335,"minor",0.35600000000000004,0.319,0.000383,0.11,0.469,138.97,216520,4,"Hiphop","explicit",72,2016
188,"Work","Rihanna",33661,0.6990000000000001,0.804,"G",-4.898,"major",0.14400000000000002,0.0631,0.0,0.414,0.491,140.012,223197,4,"Hiphop","explicit",54,2014
200,"In Da Club","50 Cent",22605,0.892,0.763,"C♯",-6.797999999999999,"major",0.161,0.127,0.0,0.0745,0.9640000000000001,90.001,228000,4,"Hiphop","not explicit",0,2010
183,"Questions","Chris Brown",43486,0.608,0.5660000000000001,"C♯",-7.0429999999999975,"major",0.278,0.114,0.0,0.124,0.418,82.986,166589,3,"Dark Trap","explicit",0,2021
115,"Leave Out All The Rest","Linkin Park",34301,0.509,0.629,"C",-6.434,"major",0.0335,0.209,1.99e-06,0.369,0.237,80.012,209307,4,"Emo","not explicit",68,2007
197,"Sugar","Maroon 5",35167,0.61,0.23600000000000002,"A",-15.21,"minor",0.0383,0.619,0.000147,0.273,0.643,78.425,164920,4,"Hiphop","not explicit",11,1958
119,"Make You Feel My Love","Adele",24329,0.375,0.21899999999999997,"C♯",-13.112,"major",0.0288,0.78,0.00141,0.109,0.19699999999999998,143.447,211000,4,"Emo","not explicit",55,1997
94,"The Weekend","SZA",288665,0.69,0.877,"B",-6.482,"minor",0.0463,0.00468,0.0151,0.451,0.9309999999999999,127.01299999999999,191000,5,"RnB","not explicit",0,2020
194,"Alone","Alan Walker",35494,0.525,0.785,"D",-2.407,"minor",0.0455,0.0356,0.0,0.10300000000000001,0.47,170.11599999999999,234001,4,"RnB","explicit",65,2018
199,"Wyclef Jean","Young Thug",17422,0.863,0.5760000000000001,"F",-5.687,"minor",0.239,0.124,0.0,0.14300000000000002,0.8320000000000001,132.054,236293,4,"RnB","explicit",64,2016
186,"Uh Huh","Julia Michaels",38775,0.855,0.6809999999999999,"D",-4.955,"major",0.0688,0.0881,3.7000000000000006e-06,0.0592,0.9079999999999999,99.699,223293,4,"RnB","not explicit",47,2002
200,"The Cure","Lady Gaga",36985,0.6970000000000001,0.506,"G♯",-4.863,"major",0.0325,0.0792,0.0,0.0893,0.516,100.00200000000001,211364,4,"Dark Trap","not explicit",67,2017
153,"Money Longer","Lil Uzi Vert",25544,0.795,0.568,"F",-7.817,"minor",0.142,0.0541,0.0,0.10800000000000001,0.478,136.173,198944,4,"Rap","explicit",74,2016
38,"Perfect","Ed Sheeran",142420,0.48700000000000004,0.52,"D♯",-8.418,"major",0.0302,0.0171,0.0,0.0778,0.45899999999999996,156.266,278933,3,"Pop","not explicit",0,2010
152,"Rolling In The Deep","Adele",20339,0.73,0.769,"G♯",-5.114,"major",0.0298,0.138,0.0,0.0473,0.507,104.948,228093,4,"Pop","explicit",74,2011
136,"Supermodel","SZA",206749,0.457,0.759,"A",-5.8389999999999995,"major",0.0741,0.0019399999999999999,0.00366,0.168,0.5589999999999999,119.306,240413,5,"RnB","not explicit",0,2004
187,"That's My Girl","Fifth Harmony",16674,0.596,0.851,"F",-4.245,"minor",0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,4,"Pop","not explicit",71,2016
200,"All Night","The Vamps",37543,0.852,0.5579999999999999,"B",-8.663,"major",0.124,0.0421,1.53e-05,0.113,0.42,119.973,262061,4,"RnB","explicit",0,2012
191,"Blessings","Chance The Rapper",170175,0.716,0.883,"C♯",-5.34,"major",0.0691,0.047,0.337,0.28600000000000003,0.71,125.014,384707,4,"Hiphop","not explicit",0,1996
198,"Make It Right","Foo Fighters",21393,0.523,0.721,"F",-6.9,"minor",0.0284,0.00949,0.00821,0.244,0.909,135.384,245453,4,"Hiphop","not explicit",31,1972
177,"Close My Eyes","21 Savage",19819,0.604,0.39399999999999996,"D♯",-11.852,"major",0.0276,0.622,2.92e-06,0.31,0.268,103.75299999999999,259867,4,"Dark Trap","not explicit",40,1997
189,"Rap Saved Me","21 Savage",23787,0.845,0.39899999999999997,"C♯",-7.508999999999999,"major",0.309,0.00525,0.74,0.102,0.14800000000000002,143.049,257600,4,"Dark Trap","explicit",65,2017
197,"Jumpman","Drake",19405,0.852,0.5529999999999999,"C♯",-7.2860000000000005,"major",0.187,0.0559,0.0,0.332,0.6559999999999999,142.079,205879,4,"Hiphop","explicit",73,2015
182,"Candy Paint","Post Malone",43253,0.664,0.667,"E",-5.941,"major",0.154,0.64,1.22e-06,0.0753,0.381,180.06400000000005,227533,4,"Hiphop","explicit",76,2018
159,"Maps","Yeah Yeah Yeahs",41174,0.742,0.713,"C♯",-5.522,"minor",0.0303,0.0205,0.0,0.059000000000000004,0.879,120.03200000000001,189960,4,"Pop","not explicit",77,2014
197,"Ride","Twenty One Pilots",33878,0.373,0.6859999999999999,"C",-5.52,"major",0.034,0.128,1.96e-06,0.38299999999999995,0.18899999999999997,93.76299999999999,289080,4,"Hiphop","explicit",61,2012
139,"Don't Let Me Down","The Chainsmokers",54471,0.691,0.662,"E",-10.045,"major",0.053,0.40399999999999997,0.00509,0.465,0.9470000000000001,157.36700000000005,204533,4,"Pop","not explicit",51,2006
130,"Starships","Nicki Minaj",201813,0.747,0.716,"B",-2.457,"minor",0.0751,0.135,0.0,0.251,0.7509999999999999,125.006,210627,4,"Pop","explicit",63,2012
200,"Deja vu","Prince Royce",40078,0.835,0.841,"A♯",-6.097,"major",0.0543,0.00412,0.0404,0.0397,0.9079999999999999,121.994,365907,4,"Hiphop","not explicit",0,2016
197,"Too Good","Drake",30031,0.794,0.653,"G",-7.838999999999999,"major",0.10400000000000001,0.0489,4.88e-05,0.1,0.397,117.99600000000001,263373,4,"Rap","explicit",71,2016
172,"Free Smoke","Drake",39383,0.736,0.491,"A♯",-6.892,"minor",0.439,0.0681,0.0,0.5710000000000001,0.203,141.97899999999996,218674,4,"Underground Rap","explicit",63,2017
40,"Betrayed","Lil Xan",61784,0.821,0.434,"A♯",-9.193999999999999,"minor",0.11800000000000001,0.434,0.0,0.128,0.24100000000000002,120.012,187173,4,"Hiphop","explicit",74,2018
200,"All Star","Smash Mouth",19637,0.73,0.862,"B",-5.876,"major",0.0313,0.0398,0.0,0.0818,0.77,104.01799999999999,200560,4,"Emo","not explicit",52,2005
199,"Rise Up","Imagine Dragons",18731,0.39799999999999996,0.316,"C♯",-7.0310000000000015,"major",0.0368,0.805,0.0,0.295,0.174,118.58200000000001,253342,4,"Emo","not explicit",75,2015
137,'23',"Maluma",55153,0.8590000000000001,0.599,"A",-5.254,"major",0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,4,"Hiphop","explicit",69,2013
167,"Bohemian Rhapsody - Remastered 2011","Queen",47440,0.392,0.402,"C",-9.961,"minor",0.0536,0.28800000000000003,0.0,0.243,0.228,143.88299999999995,354320,4,"Emo","not explicit",50,2011
200,"In The End","Linkin Park",38890,0.32299999999999995,0.951,"C♯",-5.843999999999999,"major",0.0442,5.7499999999999995e-05,1.78e-06,0.233,0.772,139.54,106400,4,"Pop","not explicit",49,1994
195,"Happier","Ed Sheeran",35518,0.6990000000000001,0.62,"A",-8.061,"major",0.0271,0.34299999999999997,2.36e-06,0.11,0.51,111.946,231013,4,"Pop","not explicit",33,1999
182,"Black Beatles","Rae Sremmurd",37772,0.794,0.632,"C",-6.162999999999999,"major",0.0649,0.142,0.0,0.128,0.355,145.92600000000004,291893,4,"Hiphop","explicit",75,2016
53,"Dusk Till Dawn - Radio Edit","ZAYN",104922,0.258,0.4370000000000001,"B",-6.593,"minor",0.039,0.10099999999999999,1.27e-06,0.106,0.0967,180.043,239000,4,"Emo","not explicit",81,2017
191,"Gold","Kiiara",17310,0.8079999999999999,0.647,"B",-6.947,"minor",0.166,0.0716,0.000466,0.205,0.29,110.036,266000,4,"Hiphop","explicit",63,2017
133,"Red Roses (feat. Landon Cube)","Lil Skies",241096,0.691,0.6829999999999999,"C",-7.335,"major",0.0954,0.547,0.0,0.221,0.456,140.002,262544,4,"Hiphop","explicit",72,2017
191,"Stranger Things","Kygo",20986,0.867,0.6629999999999999,"A♯",-5.837999999999999,"minor",0.17800000000000002,0.44299999999999995,0.0,0.11699999999999999,0.48100000000000004,121.978,219733,4,"Hiphop","explicit",66,2018
160,"OOOUUU","Young M.A",21602,0.64,0.8190000000000001,"G",-4.1080000000000005,"major",0.455,0.5329999999999999,0.0,0.156,0.623,166.012,234526,4,"Rap","explicit",58,2016
200,"Feel It Still","Portugal. The Man",42226,0.8009999999999999,0.795,"C♯",-5.115,"minor",0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,"Pop","not explicit",78,2017
161,"T-Shirt","Migos",25388,0.865,0.687,"A♯",-3.7439999999999998,"minor",0.217,0.242,0.0,0.158,0.486,139.023,242407,4,"RnB","explicit",68,2017
185,"Do What I Want","Lil Uzi Vert",187676,0.741,0.5529999999999999,"B",-10.537,"major",0.0929,0.0004,0.907,0.0914,0.508,89.99700000000001,204520,4,"Rap","not explicit",0,2016
195,"Minute","NAV",18119,0.68,0.5489999999999999,"F",-8.277000000000001,"minor",0.244,0.0919,7.140000000000001e-05,0.5479999999999999,0.29,162.874,265373,4,"Rap","explicit",61,2017
159,"Heat","Eminem",29617,0.513,0.966,"F♯",-2.807,"minor",0.55,0.27,0.0,0.376,0.703,84.70299999999997,254907,4,"Hiphop","explicit",45,2003
170,"Same Drugs","Chance The Rapper",19416,0.461,0.293,"F♯",-9.52,"major",0.0555,0.9470000000000001,9.95e-06,0.0936,0.531,180.297,257775,4,"Underground Rap","not explicit",65,2016
194,"Pray","Sam Smith",40722,0.535,0.382,"E",-9.465,"minor",0.0426,0.282,1.1400000000000001e-05,0.0865,0.147,87.801,221596,3,"Hiphop","explicit",60,2017
146,"ABC","The Jackson 5",28086,0.73,0.8590000000000001,"G♯",-5.17,"major",0.0372,0.44799999999999995,0.00020099999999999998,0.133,0.96,93.617,176800,4,"Underground Rap","not explicit",28,1971
178,"Skinny Love","Bon Iver",21904,0.379,0.29,"E",-8.485,"major",0.051,0.9520000000000001,0.00106,0.11800000000000001,0.16899999999999998,166.467,201080,4,"Emo","not explicit",75,2011
198,"Paris","The Chainsmokers",36846,0.653,0.6579999999999999,"D",-6.428,"major",0.0304,0.0215,1.66e-06,0.0939,0.21899999999999997,99.99,221507,4,"Trap Metal","not explicit",70,2017
196,"Everyday We Lit (feat. PnB Rock)","YFN Lucci",164162,0.758,0.6459999999999999,"G",-4.7010000000000005,"major",0.11199999999999999,0.128,0.0,0.0778,0.589,155.955,197171,4,"RnB","explicit",64,2017
186,"Orlando","XXXTENTACION",20504,0.57,0.0279,"C♯",-22.281999999999996,"major",0.0588,0.8590000000000001,0.0892,0.254,0.28,84.902,163840,4,"Hiphop","explicit",67,2017
200,"Everyday","Ariana Grande",32773,0.521,0.46399999999999997,"G",-3.883,"major",0.025,0.65,3.58e-06,0.368,0.263,85.486,190493,4,"RnB","not explicit",41,1974
198,"Erase Your Social","Lil Uzi Vert",147332,0.705,0.609,"D♯",-5.728,"major",0.0729,0.6940000000000001,0.0,0.23399999999999999,0.718,140.058,199993,4,"Underground Rap","explicit",74,2016
174,"Special","21 Savage",173816,0.531,0.521,"A",-13.379000000000001,"minor",0.162,0.00634,5.47e-05,0.141,0.6859999999999999,180.30599999999998,138400,4,"Underground Rap","not explicit",24,1986
178,"Headlines","Drake",18781,0.6459999999999999,0.557,"F♯",-7.172999999999999,"minor",0.127,0.36200000000000004,0.000264,0.0909,0.40299999999999997,151.98,236733,4,"Hiphop","explicit",50,2011
63,"Nowadays (feat. Landon Cube)","Lil Skies",44596,0.745,0.6459999999999999,"F♯",-6.987,"minor",0.17,0.157,0.0,0.33799999999999997,0.46,79.993,203908,4,"Hiphop","explicit",72,2017
176,"Blank Space","Taylor Swift",41842,0.76,0.703,"F",-5.412000000000001,"major",0.054000000000000006,0.10300000000000001,0.0,0.0913,0.57,95.99700000000001,231827,4,"Pop","not explicit",57,2014
198,"Met Gala (feat. Offset)","Gucci Mane",17121,0.8170000000000001,0.5870000000000001,"D",-6.5020000000000024,"major",0.10800000000000001,0.052000000000000005,0.00165,0.185,0.35200000000000004,140.062,209143,4,"Underground Rap","explicit",62,2017
158,"Photograph","Ed Sheeran",49752,0.691,0.48700000000000004,"C♯",-6.416,"major",0.268,0.0299,0.0,0.0868,0.358,104.98,218954,3,"Hiphop","explicit",63,2018
